FECHA,DEPARTAMENTO,MUNICIPIO,DÍA,CLASE DE ARMA,PERMISO,ZONA,CLASE DE SITIO,CÓDIGO DANE,CANTIDAD
02/02/2018,VALLE,ULLOA,Viernes,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,76845000,1
02/02/2018,VALLE,ULLOA,Viernes,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,76845000,2
02/02/2018,VALLE,YUMBO,Viernes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,76892000,1
03/02/2018,ANTIOQUIA,CONCEPCIÓN,Sábado,REVOLVER,SIN PERMISO,RURAL,FINCAS Y SIMILARES,5206000,1
03/02/2018,ANTIOQUIA,MEDELLÍN (CT),Sábado,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,5001000,1
03/02/2018,ANTIOQUIA,MEDELLÍN (CT),Sábado,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,5001000,1
03/02/2018,ANTIOQUIA,MEDELLÍN (CT),Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,5001000,1
03/02/2018,ANTIOQUIA,MUTATÁ,Sábado,PISTOLA,CON PERMISO,RURAL,VIAS PUBLICAS,5480000,1
03/02/2018,ANTIOQUIA,MUTATÁ,Sábado,PISTOLA,SIN PERMISO,RURAL,VIAS PUBLICAS,5480000,2
03/02/2018,ANTIOQUIA,RIONEGRO,Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,5615000,1
03/02/2018,ANTIOQUIA,SANTA BÁRBARA,Sábado,REVOLVER,CON PERMISO,RURAL,TRAMO DE VIA,5679000,1
03/02/2018,ANTIOQUIA,URRAO,Sábado,PISTOLA,CON PERMISO,URBANA,VIAS PUBLICAS,5847000,1
03/02/2018,ATLÁNTICO,BARRANQUILLA (CT),Sábado,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,8001000,1
03/02/2018,ATLÁNTICO,SOLEDAD,Sábado,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,8758000,1
03/02/2018,BOLÍVAR,RÍO VIEJO,Sábado,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,13600000,1
03/02/2018,BOLÍVAR,SAN PABLO,Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,13670000,1
03/02/2018,BOLÍVAR,TURBACO,Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,13836000,2
03/02/2018,BOYACÁ,GUATEQUE,Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,15322000,1
03/02/2018,CALDAS,AGUADAS,Sábado,ESCOPETA,SIN PERMISO,URBANA,CASAS DE HABITACION,17013000,1
03/02/2018,CAQUETÁ,SAN VICENTE DEL CAGUÁN,Sábado,ESCOPETA DE FISTO,SIN PERMISO,URBANA,VIAS PUBLICAS,18753000,1
03/02/2018,CAQUETÁ,SAN VICENTE DEL CAGUÁN,Sábado,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,18753000,1
03/02/2018,CASANARE,VILLANUEVA,Sábado,REVOLVER,CON PERMISO,RURAL,TRAMO DE VIA,85440000,1
03/02/2018,CASANARE,YOPAL (CT),Sábado,PISTOLA,SIN PERMISO,RURAL,VIAS PUBLICAS,85001000,1
03/02/2018,CASANARE,YOPAL (CT),Sábado,REVOLVER,CON PERMISO,RURAL,"BARES, CANTINAS Y SIMILARES",85001000,1
03/02/2018,CASANARE,YOPAL (CT),Sábado,REVOLVER,SIN PERMISO,URBANA,"BARES, CANTINAS Y SIMILARES",85001000,1
03/02/2018,CAUCA,POPAYÁN (CT),Sábado,PISTOLA,CON PERMISO,URBANA,VIAS PUBLICAS,19001000,1
03/02/2018,CAUCA,PUERTO TEJADA,Sábado,PISTOLA,SIN PERMISO,URBANA,CASAS DE HABITACION,19573000,1
03/02/2018,CESAR,AGUACHICA,Sábado,REVOLVER,SIN PERMISO,RURAL,CARRETERA,20011000,1
03/02/2018,CESAR,VALLEDUPAR (CT),Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,20001000,1
03/02/2018,CHOCÓ,QUIBDÓ (CT),Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,27001000,1
03/02/2018,CÓRDOBA,SAHAGÚN,Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,23660000,1
03/02/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,PISTOLA,CON PERMISO,URBANA,VIAS PUBLICAS,11001000,1
03/02/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,11001000,4
03/02/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,PISTOLA,SIN PERMISO,URBANA,CASAS DE HABITACION,11001000,1
03/02/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,REVOLVER,SIN PERMISO,URBANA,CASAS DE HABITACION,11001000,1
03/02/2018,CUNDINAMARCA,GIRARDOT,Sábado,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,25307000,2
03/02/2018,CUNDINAMARCA,MANTA,Sábado,REVOLVER,CON PERMISO,RURAL,VIAS PUBLICAS,25436000,1
03/02/2018,CUNDINAMARCA,QUETAME,Sábado,REVOLVER,CON PERMISO,RURAL,CARRETERA,25594000,2
03/02/2018,CUNDINAMARCA,QUIPILE,Sábado,ESCOPETA DE FISTO,SIN PERMISO,RURAL,VIAS PUBLICAS,25596000,1
03/02/2018,CUNDINAMARCA,SIBATÉ,Sábado,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,25740000,1
03/02/2018,CUNDINAMARCA,SOACHA,Sábado,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,25754000,1
03/02/2018,CUNDINAMARCA,SOACHA,Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,25754000,2
03/02/2018,GUAJIRA,RIOHACHA (CT),Sábado,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,44001000,1
03/02/2018,META,MESETAS,Sábado,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,50330000,1
03/02/2018,META,PUERTO LLERAS,Sábado,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,50577000,1
03/02/2018,META,SAN CARLOS DE GUAROA,Sábado,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,50680000,1
03/02/2018,META,VILLAVICENCIO (CT),Sábado,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,50001000,1
03/02/2018,META,VILLAVICENCIO (CT),Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,50001000,2
03/02/2018,NORTE DE SANTANDER,LOS PATIOS,Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,54405000,1
03/02/2018,NORTE DE SANTANDER,OCAÑA,Sábado,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,54498000,2
03/02/2018,NORTE DE SANTANDER,PAMPLONITA,Sábado,ESCOPETA DE FISTO,SIN PERMISO,RURAL,CARRETERA,54520000,3
03/02/2018,NORTE DE SANTANDER,PAMPLONITA,Sábado,REVOLVER,SIN PERMISO,RURAL,CARRETERA,54520000,7
03/02/2018,NORTE DE SANTANDER,PAMPLONITA,Sábado,ESCOPETA DE FISTO,SIN PERMISO,URBANA,VIAS PUBLICAS,54520000,1
03/02/2018,SANTANDER,BARRANCABERMEJA,Sábado,REVOLVER,CON PERMISO,RURAL,VIAS PUBLICAS,68081000,1
03/02/2018,SANTANDER,FLORIDABLANCA,Sábado,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,68276000,1
03/02/2018,SANTANDER,PALMAR,Sábado,ESCOPETA DE FISTO,SIN PERMISO,RURAL,FINCAS Y SIMILARES,68522000,1
03/02/2018,TOLIMA,LÉRIDA,Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,73408000,1
03/02/2018,TOLIMA,MELGAR,Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,73449000,1
03/02/2018,VALLE,CALI (CT),Sábado,PISTOLA,CON PERMISO,URBANA,VIAS PUBLICAS,76001000,1
03/02/2018,VALLE,CALI (CT),Sábado,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,76001000,1
03/02/2018,VALLE,CALI (CT),Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,76001000,2
03/02/2018,VALLE,PRADERA,Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,76563000,1
03/02/2018,VALLE,TULUÁ,Sábado,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,76834000,1
03/02/2018,VAUPÉS,MITÚ (CT),Sábado,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,97001000,1
04/02/2018,ANTIOQUIA,APARTADÓ,Domingo,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,5045000,2
04/02/2018,ANTIOQUIA,APARTADÓ,Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,5045000,1
04/02/2018,ANTIOQUIA,MACEO,Domingo,REVOLVER,SIN PERMISO,RURAL,FINCAS Y SIMILARES,5425000,1
04/02/2018,ANTIOQUIA,MEDELLÍN (CT),Domingo,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,5001000,1
04/02/2018,ANTIOQUIA,MEDELLÍN (CT),Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,5001000,2
04/02/2018,ANTIOQUIA,VENECIA,Domingo,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,5861000,1
04/02/2018,ANTIOQUIA,VENECIA,Domingo,ESCOPETA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,5861000,1
04/02/2018,ATLÁNTICO,BARRANQUILLA (CT),Domingo,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,8001000,2
04/02/2018,ATLÁNTICO,BARRANQUILLA (CT),Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,8001000,1
04/02/2018,BOLÍVAR,CARTAGENA (CT),Domingo,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,13001000,1
04/02/2018,BOLÍVAR,CARTAGENA (CT),Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,13001000,2
04/02/2018,BOLÍVAR,SANTA ROSA DEL SUR,Domingo,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,13688000,1
04/02/2018,BOLÍVAR,VILLANUEVA,Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,13873000,1
04/02/2018,BOYACÁ,PUERTO BOYACÁ,Domingo,PISTOLA,CON PERMISO,URBANA,VIAS PUBLICAS,15572000,1
04/02/2018,CALDAS,MANIZALES (CT),Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,17001000,1
04/02/2018,CALDAS,SUPÍA,Domingo,ESCOPETA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,17777000,1
04/02/2018,CHOCÓ,BAGADÓ,Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,27073000,1
04/02/2018,CHOCÓ,NÓVITA,Domingo,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,27491000,1
04/02/2018,CÓRDOBA,LORICA,Domingo,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,23417000,1
04/02/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,11001000,1
04/02/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,11001000,1
04/02/2018,CUNDINAMARCA,FUSAGASUGÁ,Domingo,PISTOLA,SIN PERMISO,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,25290000,1
04/02/2018,CUNDINAMARCA,GRANADA,Domingo,PISTOLA,SIN PERMISO,RURAL,CARRETERA,25312000,1
04/02/2018,CUNDINAMARCA,SOACHA,Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,25754000,1
04/02/2018,CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATE,Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,25843000,1
04/02/2018,GUAJIRA,MAICAO,Domingo,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,44430000,1
04/02/2018,GUAJIRA,RIOHACHA (CT),Domingo,REVOLVER,SIN PERMISO,RURAL,TRAMO DE VIA,44001000,1
04/02/2018,GUAJIRA,RIOHACHA (CT),Domingo,PISTOLA,CON PERMISO,URBANA,VIAS PUBLICAS,44001000,1
04/02/2018,HUILA,NEIVA (CT),Domingo,ESCOPETA DE FISTO,SIN PERMISO,RURAL,CASAS DE HABITACION,41001000,1
04/02/2018,MAGDALENA,EL BANCO,Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,47245000,1
04/02/2018,META,SAN MARTÍN,Domingo,ESCOPETA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,50689000,1
04/02/2018,META,VISTAHERMOSA,Domingo,REVOLVER,SIN PERMISO,RURAL,FINCAS Y SIMILARES,50711000,1
04/02/2018,NARIÑO,PASTO (CT),Domingo,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,52001000,1
04/02/2018,NARIÑO,SANDONÁ,Domingo,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,52683000,1
04/02/2018,NORTE DE SANTANDER,CHINÁCOTA,Domingo,ESCOPETA DE FISTO,SIN PERMISO,RURAL,VIAS PUBLICAS,54172000,1
04/02/2018,NORTE DE SANTANDER,CÚCUTA (CT),Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,54001000,1
04/02/2018,NORTE DE SANTANDER,LABATECA,Domingo,ESCOPETA DE FISTO,SIN PERMISO,URBANA,VIAS PUBLICAS,54377000,1
04/02/2018,NORTE DE SANTANDER,OCAÑA,Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,54498000,1
04/02/2018,NORTE DE SANTANDER,TOLEDO,Domingo,ESCOPETA DE FISTO,SIN PERMISO,URBANA,VIAS PUBLICAS,54820000,1
04/02/2018,RISARALDA,GUÁTICA,Domingo,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,66318000,2
04/02/2018,RISARALDA,PEREIRA (CT),Domingo,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,66001000,1
04/02/2018,SANTANDER,BARRANCABERMEJA,Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,68081000,1
04/02/2018,SANTANDER,BUCARAMANGA (CT),Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,68001000,1
04/02/2018,SANTANDER,LEBRIJA,Domingo,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,68406000,1
04/02/2018,SUCRE,SINCELEJO (CT),Domingo,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,70001000,1
04/02/2018,TOLIMA,IBAGUÉ (CT),Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,73001000,1
04/02/2018,VALLE,BUENAVENTURA,Domingo,FUSIL / RIFLE,SIN PERMISO,RURAL,ALTAMAR,76109000,1
04/02/2018,VALLE,CALI (CT),Domingo,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,76001000,1
04/02/2018,VALLE,CALI (CT),Domingo,PISTOLA,CON PERMISO,URBANA,VIAS PUBLICAS,76001000,1
04/02/2018,VALLE,CALI (CT),Domingo,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,76001000,1
04/02/2018,VALLE,CALI (CT),Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,76001000,4
04/02/2018,VALLE,FLORIDA,Domingo,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,76275000,1
04/02/2018,VALLE,FLORIDA,Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,76275000,1
04/02/2018,VALLE,GUADALAJARA DE BUGA,Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,76111000,1
04/02/2018,VALLE,TULUÁ,Domingo,PISTOLA,SIN PERMISO,URBANA,CASAS DE HABITACION,76834000,1
05/02/2018,ANTIOQUIA,BARBOSA,Lunes,ESCOPETA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,5079000,1
05/02/2018,ANTIOQUIA,MEDELLÍN (CT),Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,5001000,1
05/02/2018,ANTIOQUIA,TURBO,Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,5837000,1
05/02/2018,ARAUCA,SARAVENA,Lunes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,81736000,1
05/02/2018,ATLÁNTICO,BARRANQUILLA (CT),Lunes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,8001000,2
05/02/2018,ATLÁNTICO,BARRANQUILLA (CT),Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,8001000,1
05/02/2018,ATLÁNTICO,MALAMBO,Lunes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,8433000,1
05/02/2018,ATLÁNTICO,REPELÓN,Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,8606000,1
05/02/2018,ATLÁNTICO,SOLEDAD,Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,8758000,1
05/02/2018,BOLÍVAR,CARTAGENA (CT),Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,13001000,1
05/02/2018,BOLÍVAR,EL CARMEN DE BOLÍVAR,Lunes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,13244000,1
05/02/2018,BOLÍVAR,SANTA ROSA,Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,13683000,1
05/02/2018,BOYACÁ,SAN MIGUEL DE SEMA,Lunes,ESCOPETA DE FISTO,SIN PERMISO,RURAL,VIAS PUBLICAS,15676000,1
05/02/2018,CALDAS,FILADELFIA,Lunes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,17272000,1
05/02/2018,CALDAS,MANIZALES (CT),Lunes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,17001000,1
05/02/2018,CALDAS,MANIZALES (CT),Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,17001000,1
05/02/2018,CASANARE,YOPAL (CT),Lunes,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,85001000,1
05/02/2018,CASANARE,YOPAL (CT),Lunes,PISTOLA,SIN PERMISO,RURAL,VIAS PUBLICAS,85001000,1
05/02/2018,CASANARE,YOPAL (CT),Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,85001000,1
05/02/2018,CAUCA,PATÍA,Lunes,PISTOLA,CON PERMISO,RURAL,CARRETERA,19532000,1
05/02/2018,CAUCA,POPAYÁN (CT),Lunes,REVOLVER,SIN PERMISO,URBANA,CARRETERA,19001000,1
05/02/2018,CESAR,LA JAGUA DE IBIRICO,Lunes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,20400000,1
05/02/2018,CHOCÓ,QUIBDÓ (CT),Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,27001000,1
05/02/2018,CÓRDOBA,CHINÚ,Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,23182000,1
05/02/2018,CÓRDOBA,LA APARTADA,Lunes,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,23350000,1
05/02/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,11001000,2
05/02/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,REVOLVER,SIN PERMISO,URBANA,AEROPUERTO,11001000,1
05/02/2018,CUNDINAMARCA,FUSAGASUGÁ,Lunes,ESCOPETA,SIN PERMISO,URBANA,CASAS DE HABITACION,25290000,1
05/02/2018,CUNDINAMARCA,GUAYABETAL,Lunes,PISTOLA,SIN PERMISO,RURAL,CARRETERA,25335000,1
05/02/2018,CUNDINAMARCA,MANTA,Lunes,PISTOLA,CON PERMISO,RURAL,VIAS PUBLICAS,25436000,1
05/02/2018,CUNDINAMARCA,MANTA,Lunes,REVOLVER,CON PERMISO,RURAL,VIAS PUBLICAS,25436000,1
05/02/2018,CUNDINAMARCA,NEMOCÓN,Lunes,PISTOLA,SIN PERMISO,RURAL,VIAS PUBLICAS,25486000,1
05/02/2018,CUNDINAMARCA,PACHO,Lunes,ESCOPETA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,25513000,1
05/02/2018,CUNDINAMARCA,SAN CAYETANO,Lunes,ESCOPETA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,25653000,1
05/02/2018,CUNDINAMARCA,SESQUILÉ,Lunes,REVOLVER,CON PERMISO,RURAL,VIAS PUBLICAS,25736000,1
05/02/2018,GUAJIRA,DIBULLA,Lunes,ESCOPETA,SIN PERMISO,RURAL,TRAMO DE VIA,44090000,1
05/02/2018,GUAJIRA,MAICAO,Lunes,REVOLVER,CON PERMISO,RURAL,TRAMO DE VIA,44430000,1
05/02/2018,GUAVIARE,SAN JOSÉ DEL GUAVIARE (CT),Lunes,ESCOPETA,SIN PERMISO,URBANA,PUESTO DE CONTROL,95001000,2
05/02/2018,HUILA,NEIVA (CT),Lunes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,41001000,1
05/02/2018,META,GRANADA,Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,50313000,1
05/02/2018,META,PUERTO RICO,Lunes,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,50590000,1
05/02/2018,META,SAN CARLOS DE GUAROA,Lunes,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,50680000,1
05/02/2018,NARIÑO,PASTO (CT),Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,52001000,1
05/02/2018,NORTE DE SANTANDER,CÚCUTA (CT),Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,54001000,1
05/02/2018,NORTE DE SANTANDER,CÚCUTA (CT),Lunes,PISTOLA,SIN PERMISO,URBANA,CASAS DE HABITACION,54001000,1
05/02/2018,NORTE DE SANTANDER,TIBÚ,Lunes,ESCOPETA DE FISTO,SIN PERMISO,URBANA,VIAS PUBLICAS,54810000,1
05/02/2018,NORTE DE SANTANDER,VILLA CARO,Lunes,ESCOPETA DE FISTO,SIN PERMISO,URBANA,VIAS PUBLICAS,54871000,1
05/02/2018,NORTE DE SANTANDER,VILLA DEL ROSARIO,Lunes,REVOLVER,SIN PERMISO,URBANA,CASAS DE HABITACION,54874000,1
05/02/2018,RISARALDA,DOSQUEBRADAS,Lunes,PISTOLA,SIN PERMISO,RURAL,CARRETERA,66170000,1
05/02/2018,RISARALDA,PUEBLO RICO,Lunes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,66572000,1
05/02/2018,SANTANDER,AGUADA,Lunes,ESCOPETA DE FISTO,SIN PERMISO,RURAL,FINCAS Y SIMILARES,68013000,1
05/02/2018,SANTANDER,ENCINO,Lunes,ESCOPETA DE FISTO,SIN PERMISO,URBANA,INSTALACIONES DE LA POLICIA,68264000,1
05/02/2018,SANTANDER,FLORIDABLANCA,Lunes,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,68276000,1
05/02/2018,SANTANDER,GALÁN,Lunes,ESCOPETA DE FISTO,SIN PERMISO,RURAL,FINCAS Y SIMILARES,68296000,1
05/02/2018,SANTANDER,SAN GIL,Lunes,REVOLVER,SIN PERMISO,RURAL,FINCAS Y SIMILARES,68679000,1
05/02/2018,SUCRE,MORROA,Lunes,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,70473000,1
05/02/2018,SUCRE,SINCELEJO (CT),Lunes,REVOLVER,CON PERMISO,URBANA,TRAMO DE VIA,70001000,1
05/02/2018,TOLIMA,LÉRIDA,Lunes,REVOLVER,SIN PERMISO,RURAL,CARRETERA,73408000,1
05/02/2018,TOLIMA,SALDAÑA,Lunes,REVOLVER,CON PERMISO,RURAL,CARRETERA,73671000,2
05/02/2018,VALLE,BUENAVENTURA,Lunes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,76109000,1
05/02/2018,VALLE,BUENAVENTURA,Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,76109000,1
05/02/2018,VALLE,CALI (CT),Lunes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,76001000,2
05/02/2018,VALLE,DAGUA,Lunes,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,76233000,1
05/02/2018,VALLE,TULUÁ,Lunes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,76834000,6
05/02/2018,VALLE,TULUÁ,Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,76834000,2
05/02/2018,VALLE,YUMBO,Lunes,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,76892000,2
06/02/2018,ANTIOQUIA,MEDELLÍN (CT),Martes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,5001000,2
06/02/2018,ARAUCA,ARAUCA (CT),Martes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,81001000,1
06/02/2018,ARAUCA,TAME,Martes,ESCOPETA,CON PERMISO,URBANA,VIAS PUBLICAS,81794000,1
06/02/2018,ATLÁNTICO,BARRANQUILLA (CT),Martes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,8001000,1
06/02/2018,ATLÁNTICO,BARRANQUILLA (CT),Martes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,8001000,1
06/02/2018,ATLÁNTICO,BARRANQUILLA (CT),Martes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,8001000,1
06/02/2018,ATLÁNTICO,BARRANQUILLA (CT),Martes,PISTOLA,SIN PERMISO,URBANA,CASAS DE HABITACION,8001000,1
06/02/2018,ATLÁNTICO,SOLEDAD,Martes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,8758000,1
06/02/2018,BOYACÁ,NOBSA,Martes,ESCOPETA DE FISTO,SIN PERMISO,RURAL,VIAS PUBLICAS,15491000,1
06/02/2018,BOYACÁ,SAMACÁ,Martes,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,15646000,1
06/02/2018,BOYACÁ,SANTANA,Martes,ESCOPETA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,15686000,1
06/02/2018,BOYACÁ,VENTAQUEMADA,Martes,ESCOPETA,SIN PERMISO,RURAL,TRAMO DE VIA,15861000,1
06/02/2018,CALDAS,ANSERMA,Martes,ESCOPETA,SIN PERMISO,RURAL,CARRETERA,17042000,1
06/02/2018,CALDAS,FILADELFIA,Martes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,17272000,1
06/02/2018,CALDAS,MANZANARES,Martes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,17433000,1
06/02/2018,CALDAS,PÁCORA,Martes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,17513000,1
